old_id,name,usage_count,category_major,category_sub,drop_type,reason
88,午餐肉,126,畜肉类及其制品,猪,processed,加工肉制品
91,奥利奥,125,其他类,其他,junk,不属于指南允许的基础原生食材类别
92,黑巧克力,123,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
93,榨菜,123,调味,其他,junk,不属于指南允许的基础原生食材类别
94,啤酒,122,其他,饮品,seasoning,调味料不进入基础原生食材表
96,奶油奶酪,120,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
99,吐司,118,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
100,面包糠,117,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
101,马苏里拉奶酪,117,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
103,椰蓉,115,其他类,其他,junk,不属于指南允许的基础原生食材类别
104,奥利奥饼干,115,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
107,泡椒,109,蔬菜类及其制品,茄果瓜菜类,processed,成品、半成品或加工食品
110,肉松,107,畜肉类及其制品,畜肉,processed,加工肉制品
111,面条,107,谷类及其制品,小麦,processed,成品、半成品或加工食品
112,粉丝,107,薯类淀粉及其制品,淀粉类,processed,豆制品或淀粉制品（严格模式排除）
113,红茶,107,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
116,米粉,104,谷类及其制品,稻米,processed,成品、半成品或加工食品
117,迷迭香,104,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
120,戚风蛋糕,99,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
121,红酒,98,其他,饮品,seasoning,调味料不进入基础原生食材表
122,红曲粉,98,其他类,其他,junk,不属于指南允许的基础原生食材类别
127,腊肠,96,畜肉类及其制品,猪,processed,成品、半成品或加工食品
130,百里香,95,蔬菜类及其制品,野生蔬菜类,seasoning,调味料不进入基础原生食材表
131,巧克力豆,94,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
137,腊肉,89,畜肉类及其制品,猪,processed,加工肉制品
139,虾米,88,鱼虾蟹贝类,虾,processed,成品、半成品或加工食品
140,白葡萄酒,88,其他,饮品,seasoning,调味料不进入基础原生食材表
145,蛋糕,87,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
147,豆沙,85,干豆类及其制品,赤豆,processed,成品、半成品或加工食品
148,豆浆,84,干豆类及其制品,大豆,processed,成品、半成品或加工食品
149,泡菜,84,调味,其他,processed,成品、半成品或加工食品
150,老豆腐,83,干豆类及其制品,大豆,processed,豆制品或淀粉制品（严格模式排除）
151,饼干,83,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
159,干贝,81,鱼虾蟹贝类,贝,processed,成品、半成品或加工食品
160,肉桂粉,81,畜肉类及其制品,畜肉,seasoning,调味料不进入基础原生食材表
161,年糕,80,其他,烘焙与加工食品,processed,成品、半成品或加工食品
162,全脂牛奶,79,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
164,虾皮,79,鱼虾蟹贝类,虾,processed,成品、半成品或加工食品
167,玉米粉,78,谷类及其制品,谷物,processed,成品、半成品或加工食品
168,剁椒,78,蔬菜类及其制品,茄果瓜菜类,processed,成品、半成品或加工食品
169,麻椒,78,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
171,红豆沙,75,干豆类及其制品,赤豆,processed,成品、半成品或加工食品
178,雪碧,72,其他类,其他,junk,不属于指南允许的基础原生食材类别
179,炼奶,71,其他类,其他,processed,饮料、酒类或乳制品不属于本版核心原生食材
180,番茄沙司,71,蔬菜类及其制品,蔬菜,processed,成品、半成品或加工食品
184,饺子皮,70,其他,烘焙与加工食品,processed,成品、半成品或加工食品
185,白巧克力,70,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
186,辣白菜,69,调味,其他,junk,不属于指南允许的基础原生食材类别
187,高筋粉,69,其他类,其他,junk,不属于指南允许的基础原生食材类别
188,马苏里拉,69,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
191,即食燕麦,69,谷类及其制品,谷物,processed,成品、半成品或加工食品
192,杏仁奶,68,水果类及其制品,水果,processed,饮料、酒类或乳制品不属于本版核心原生食材
193,豆沙馅,68,干豆类及其制品,豆制品,processed,成品、半成品或加工食品
196,山楂,68,其他类,其他,junk,不属于指南允许的基础原生食材类别
197,嫩豆腐,67,干豆类及其制品,豆制品,processed,豆制品或淀粉制品（严格模式排除）
198,薄荷叶,67,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
199,粘米粉,67,谷类及其制品,谷物,processed,成品、半成品或加工食品
200,腐竹,66,干豆类及其制品,大豆,processed,豆制品或淀粉制品（严格模式排除）
203,凉开水,65,其他类,其他,junk,不属于指南允许的基础原生食材类别
204,低筋粉,65,其他类,其他,junk,不属于指南允许的基础原生食材类别
206,柠檬皮,65,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
207,金枪鱼罐头,64,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
208,鱼丸,63,鱼虾蟹贝类,鱼,processed,成品、半成品或加工食品
211,苏打水,63,其他类,其他,junk,不属于指南允许的基础原生食材类别
212,咖啡粉,63,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
216,酸菜,62,蔬菜类及其制品,嫩茎叶花菜类,processed,成品、半成品或加工食品
218,芝士粉,62,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
219,橙子皮,62,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
221,油泼辣子,61,其他类,其他,junk,不属于指南允许的基础原生食材类别
223,萝卜干,61,蔬菜类及其制品,蔬菜,processed,成品、半成品或加工食品
225,粉条,60,薯类淀粉及其制品,淀粉类,processed,豆制品或淀粉制品（严格模式排除）
227,熟芝麻,60,坚果种子类,坚果种子,processed,成品、半成品或加工食品
228,海绵蛋糕,60,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
230,牛肉丸,59,畜肉类及其制品,畜肉,processed,成品、半成品或加工食品
232,希腊酸奶,59,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
233,西米,59,谷类及其制品,谷物,processed,成品、半成品或加工食品
236,咖啡,57,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
237,绿茶,57,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
239,咸蛋黄,57,蛋类及其制品,蛋,processed,成品、半成品或加工食品
240,瑶柱,57,其他类,其他,junk,不属于指南允许的基础原生食材类别
241,消化饼干,57,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
242,豆奶,56,干豆类及其制品,大豆,processed,成品、半成品或加工食品
245,熟白芝麻,56,坚果种子类,坚果种子,processed,成品、半成品或加工食品
249,梅干菜,55,蔬菜类及其制品,蔬菜,processed,成品、半成品或加工食品
251,肉丸,54,畜肉类及其制品,猪,processed,成品、半成品或加工食品
252,香粉,53,其他类,其他,junk,不属于指南允许的基础原生食材类别
255,奇亚籽,53,其他类,其他,junk,不属于指南允许的基础原生食材类别
256,手指饼干,53,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
260,虫草,53,其他类,其他,junk,不属于指南允许的基础原生食材类别
