dish_id,ingredient_id,source_ingredient_id,match_type
51528,3,3,direct
51528,53,53,direct
51530,2,2,direct
51530,6,6,direct
51530,19,19,direct
51530,41,41,direct
51530,590,41,ancestor
51539,13,13,direct
51539,47,47,direct
51539,174,174,direct
51539,183,183,direct
51539,302,302,direct
51547,5,5,direct
51547,11,11,direct
51547,18,18,direct
51547,367,367,direct
51575,1,1,direct
51575,7,7,direct
51576,3,3,direct
51576,6,6,direct
51576,11,11,direct
51576,12,12,direct
51576,24,24,direct
51578,7,7,direct
51578,47,47,direct
51580,2,2,direct
51580,6,6,direct
51590,3,3,direct
51590,4,4,direct
51590,23,23,direct
51599,1,1,direct
51599,3,3,direct
51599,4,10,ancestor
51599,10,10,direct
51602,2,2,direct
51602,3,3,direct
51602,8,82,ancestor
51602,14,14,direct
51602,33,33,direct
51602,82,82,direct
51621,1,1,direct
51621,4,10,ancestor
51621,5,5,direct
51621,10,10,direct
51621,12,12,direct
51652,3,3,direct
51652,4,10,ancestor
51652,10,10,direct
51676,3,3,direct
51676,4,10,ancestor
51676,5,5,direct
51676,6,6,direct
51676,10,10,direct
51676,11,11,direct
51676,49,49,direct
51700,1,1,direct
51700,3,3,direct
51700,24,105,ancestor
51700,71,105,ancestor
51700,105,105,direct
51700,145,145,direct
51726,1,1,direct
51726,2,2,direct
51726,3,3,direct
51726,9,9,direct
51726,126,126,direct
51727,1,1,direct
51727,7,7,direct
51727,14,14,direct
51746,3,3,direct
51746,21,21,direct
51746,24,24,direct
51773,1,1,direct
51773,3,3,direct
51773,5,5,direct
51773,112,112,direct
51821,1,1,direct
51821,2,2,direct
51821,50,50,direct
51829,2,2,direct
51829,3,3,direct
51829,182,182,direct
51844,20,20,direct
51851,1,1,direct
51851,2,2,direct
51851,3,3,direct
51851,4,10,ancestor
51851,10,10,direct
51927,2,2,direct
51927,3,3,direct
51927,4,10,ancestor
51927,10,10,direct
51927,12,12,direct
51927,460,460,direct
51936,36,36,direct
51936,192,192,direct
52000,2,2,direct
52000,53,53,direct
52000,130,130,direct
52031,3,3,direct
52031,4,4,direct
52035,8,8,direct
52035,220,220,direct
52038,2,2,direct
52038,8,152,ancestor
52038,152,152,direct
52062,3,3,direct
52062,7,7,direct
52062,254,254,direct
52066,1,1,direct
52066,4,4,direct
52066,6,6,direct
52066,11,11,direct
52108,2,2,direct
52108,14,14,direct
52123,2,2,direct
52123,9,9,direct
52193,2,2,direct
52193,17,17,direct
52193,145,145,direct
52202,1,1,split
52202,9,9,split
52202,19,19,direct
52202,22,22,direct
52202,112,112,direct
52228,5,5,direct
52228,11,11,direct
52228,12,12,direct
52258,3,3,direct
52258,9,9,direct
52261,2,2,direct
52261,18,18,direct
52276,7,7,direct
52276,15,15,direct
52276,24,15,ancestor
52276,26,26,direct
52282,151,151,direct
52325,7,7,direct
52325,133,133,direct
52325,254,254,direct
52367,7,7,direct
52367,14,14,direct
52367,590,590,direct
52370,5,5,direct
52370,74,74,direct
52386,2,2,direct
52386,110,110,direct
52388,8,152,ancestor
52388,9,9,direct
52388,52,52,direct
52388,152,152,direct
52410,1,1,direct
52410,3,3,direct
52410,235,235,direct
52439,2,2,direct
52439,23,23,direct
52439,44,44,direct
52439,294,294,direct
52453,1,1,direct
52453,3,3,direct
52453,7,7,direct
52453,108,108,direct
52457,2,2,direct
52457,9,9,direct
52457,22,22,direct
52457,179,179,direct
52457,590,590,direct
52467,1,1,direct
52467,2,2,direct
52467,14,14,direct
52467,208,208,direct
52498,2,2,direct
52498,344,344,direct
52506,2,2,direct
52506,182,182,direct
52531,1,1,direct
52531,2,2,direct
52531,3,3,direct
52531,24,24,direct
52531,198,198,direct
52531,269,269,direct
52560,3,3,direct
52560,88,88,direct
52560,108,108,direct
52564,2,2,direct
52564,110,110,direct
52564,151,151,direct
52567,1,1,direct
52567,2,2,direct
52567,4,4,direct
52567,33,33,direct
52577,3,3,direct
52577,5,5,direct
52577,8,82,ancestor
52577,12,12,direct
52577,14,14,direct
52577,82,82,direct
52577,91,91,direct
52579,23,23,direct
52579,33,33,direct
52581,1,1,direct
52581,7,7,direct
52585,1,1,split
52585,2,2,split
52585,3,3,split
52585,4,4,direct
52585,17,17,direct
52585,27,27,direct
52628,1,1,direct
52628,3,3,direct
52628,4,204,ancestor
52628,204,204,direct
52628,263,263,direct
52629,3,3,direct
52629,11,11,direct
52629,41,41,direct
52629,590,41,ancestor
52641,15,15,direct
52641,24,15,ancestor
52641,52,52,direct
52644,4,4,direct
52644,6,6,direct
52644,27,27,direct
52670,1,1,direct
52670,2,2,direct
52670,11,11,direct
52670,12,12,direct
52674,2,2,direct
52674,3,3,direct
52674,9,9,direct
52740,21,21,direct
52740,54,54,direct
52740,64,64,direct
52740,400,400,direct
52742,7,7,direct
52756,1,1,direct
52756,4,4,direct
52756,7,7,direct
52775,1,1,direct
52775,3,3,direct
52775,4,4,direct
52775,8,8,direct
52775,29,29,direct
52797,2,2,direct
52797,4,4,direct
52797,17,17,direct
52797,92,92,direct
52828,2,2,direct
52828,3,3,direct
52828,5,5,direct
52828,22,22,direct
52828,91,91,direct
52828,120,120,direct
52828,123,123,direct
52828,234,234,direct
52828,590,234,ancestor
52848,2,2,direct
52848,6,6,direct
52848,7,7,direct
52848,23,23,direct
52869,40,40,direct
52869,46,46,direct
52872,2,2,direct
52872,3,3,direct
52872,5,5,direct
52872,11,11,direct
52872,12,12,direct
52872,24,24,direct
52872,201,201,direct
52886,2,2,direct
52886,27,27,direct
52886,590,590,direct
52897,1,1,direct
52897,2,2,direct
52897,3,3,direct
52897,17,17,direct
52897,98,98,direct
52925,2,2,direct
52925,459,459,direct
52939,2,2,direct
52939,3,3,direct
52939,6,6,direct
52939,12,12,direct
52971,57,57,direct
53002,2,2,direct
53002,7,7,direct
53015,1,1,direct
53015,2,2,direct
53026,1,1,direct
53026,80,80,direct
53026,92,92,direct
53027,1,1,direct
53027,4,4,direct
53027,23,23,direct
53033,1,1,split
53033,2,2,split
53033,3,3,split
53033,14,14,direct
53033,234,234,direct
53033,590,234,ancestor
53059,3,3,direct
53059,269,269,direct
53059,361,361,direct
53088,2,2,direct
53088,4,10,ancestor
53088,10,10,direct
53089,5,5,direct
53089,46,46,direct
53089,66,66,direct
53096,1,1,split
53096,3,3,split
53096,19,19,direct
53096,45,45,direct
53096,57,57,direct
53097,1,1,direct
53097,5,5,direct
53097,66,66,direct
53181,6,6,direct
53181,7,7,direct
53181,145,145,direct
53204,3,3,direct
53204,20,20,direct
53205,15,15,direct
53205,24,15,ancestor
53205,74,74,direct
53248,19,19,direct
53289,35,35,direct
53291,7,7,direct
53291,41,41,direct
53291,53,53,direct
53291,133,133,direct
53291,590,41,ancestor
53303,12,12,direct
53307,2,2,direct
53307,83,83,direct
53347,1,1,direct
53347,3,3,direct
53377,7,7,direct
53377,254,254,direct
53408,2,2,direct
53408,3,3,direct
53408,8,8,direct
53408,11,11,direct
53408,52,52,direct
53415,3,3,direct
53415,7,7,direct
53415,9,9,direct
53426,3,3,direct
53426,4,10,ancestor
53426,10,10,direct
53438,1,1,split
53438,3,3,split
53438,12,12,direct
53449,1,1,direct
53449,2,2,direct
53449,3,3,direct
53449,110,110,direct
53472,1,1,direct
53472,3,3,direct
53472,6,6,direct
53472,23,23,direct
53483,2,2,direct
53483,30,30,direct
53496,3,3,direct
53496,21,21,direct
53496,23,23,direct
53496,24,24,direct
53496,57,57,direct
53513,2,2,direct
53513,14,14,direct
53513,91,91,direct
53513,110,110,direct
53525,2,2,direct
53525,12,12,direct
53525,24,589,ancestor
53525,589,589,direct
53565,2,2,direct
53565,3,3,direct
53565,48,48,direct
53643,2,2,direct
53643,3,3,direct
53643,7,7,direct
53643,41,41,direct
53643,53,53,direct
53643,590,41,ancestor
53685,5,5,direct
53685,11,11,split
53685,17,17,direct
53685,23,23,direct
53685,50,50,split
53685,83,83,direct
53685,493,493,direct
53720,2,2,direct
53720,5,5,direct
53720,41,41,direct
53720,49,49,direct
53720,53,53,direct
53720,91,91,direct
53720,590,41,ancestor
53728,2,2,direct
53728,3,3,direct
53728,330,330,direct
53728,590,330,ancestor
53730,327,327,direct
53732,6,6,direct
53732,33,33,direct
53748,3,3,direct
53748,8,82,ancestor
53748,17,17,direct
53748,82,82,direct
53766,4,4,direct
53766,6,6,direct
53766,33,33,direct
53766,362,362,direct
53769,1,1,split
53769,2,2,direct
53769,3,3,split
53769,4,10,ancestor
53769,10,10,direct
53770,3,3,direct
53770,5,5,direct
53770,11,11,direct
53770,24,589,ancestor
53770,93,93,direct
53770,589,589,direct
53771,2,2,direct
53771,3,3,direct
53771,11,11,direct
53775,362,362,direct
53777,1,1,direct
53777,2,2,direct
53777,46,46,direct
53777,91,91,direct
53777,110,110,direct
53781,1,1,direct
53781,5,5,direct
53781,6,6,direct
53781,7,7,direct
53781,12,12,direct
53781,14,14,direct
53799,6,6,direct
53799,14,14,direct
53841,3,3,direct
53841,205,205,direct
53841,292,205,ancestor
53867,1,1,direct
53867,3,3,direct
53867,14,14,direct
53867,33,33,direct
53867,130,130,direct
53868,4,10,ancestor
53868,10,10,direct
53894,1,1,split
53894,2,2,split
53894,7,7,direct
53894,29,29,direct
53915,1,1,direct
53915,2,2,direct
53915,12,12,direct
53916,40,40,direct
53916,46,46,direct
53923,1,1,direct
53923,2,2,direct
53923,3,3,direct
53923,5,5,direct
53923,11,11,direct
53923,49,49,direct
53923,321,321,direct
53930,1,1,direct
53964,1,1,direct
53964,3,3,direct
53988,3,3,direct
53988,6,6,direct
53988,8,82,ancestor
53988,12,12,direct
53988,14,14,direct
53988,82,82,direct
54002,2,2,direct
54002,14,14,direct
54021,23,23,direct
54021,41,41,direct
54021,48,48,direct
54021,220,220,direct
54021,590,41,ancestor
54054,3,3,direct
54054,80,80,direct
54071,1,1,direct
54071,3,3,direct
54071,6,6,direct
54071,12,12,direct
54071,19,19,direct
54071,284,284,direct
54071,302,302,direct
54084,1,1,direct
54084,2,2,direct
54084,3,3,direct
54084,12,12,direct
54084,24,24,direct
54101,1,1,direct
54101,2,2,direct
54101,3,3,direct
54101,4,10,ancestor
54101,10,10,direct
54101,198,198,direct
54128,7,7,direct
54128,15,15,direct
54128,24,15,ancestor
54128,41,41,direct
54128,93,93,direct
54128,590,41,ancestor
54171,3,3,direct
54171,5,5,direct
54171,6,6,direct
54171,8,197,ancestor
54171,197,197,direct
54172,1,1,direct
54172,3,3,direct
54172,4,4,direct
54172,6,6,direct
54172,23,23,direct
54181,2,2,direct
54181,5,5,direct
54181,8,155,ancestor
54181,155,155,direct
54195,2,2,direct
54195,30,30,direct
54213,2,2,direct
54213,27,27,direct
54213,41,41,direct
54213,590,41,ancestor
54218,2,2,direct
54218,3,3,direct
54218,4,10,ancestor
54218,10,10,direct
54218,265,265,direct
54277,2,2,direct
54297,224,224,direct
54297,273,273,direct
54316,8,8,direct
54334,6,6,direct
54334,12,12,direct
54334,24,105,ancestor
54334,71,105,ancestor
54334,105,105,direct
54385,2,2,direct
54385,23,23,direct
54385,44,44,direct
54421,2,2,direct
54421,148,148,direct
54431,1,1,direct
54431,3,3,direct
54431,4,4,direct
54431,254,254,direct
54438,6,6,direct
54438,12,12,direct
54440,2,2,direct
54440,6,6,direct
54440,23,23,direct
54463,2,2,direct
54463,3,3,direct
54463,11,11,direct
54463,12,12,direct
54463,23,23,direct
54463,24,589,ancestor
54463,589,589,direct
54476,1,1,direct
54476,3,3,direct
54476,24,212,ancestor
54476,108,108,direct
54476,129,129,direct
54476,212,212,direct
54490,1,1,direct
54490,3,3,direct
54490,4,4,direct
54490,64,64,direct
54490,93,93,direct
54499,1,1,direct
54499,4,4,direct
54499,7,7,direct
54499,108,108,direct
54524,1,1,direct
54524,2,2,direct
54524,3,3,direct
54550,3,3,direct
54550,27,27,direct
54550,80,80,direct
54557,3,3,direct
54557,20,20,direct
54557,27,27,direct
54557,144,144,direct
54557,161,161,direct
54557,292,292,direct
54557,590,590,direct
54617,2,2,direct
54617,3,3,direct
54617,5,5,direct
54617,8,8,direct
54617,9,9,direct
54617,46,46,direct
54633,5,5,direct
54633,7,7,direct
54653,2,2,direct
54653,3,3,direct
54653,49,49,direct
54653,264,264,direct
54690,7,7,direct
54690,15,15,direct
54690,24,15,ancestor
54690,48,48,direct
54690,92,92,direct
54696,1,1,direct
54696,3,3,direct
54696,29,29,direct
54701,2,2,direct
54703,2,2,direct
54703,7,7,direct
54703,18,18,direct
54703,145,145,direct
54726,1,1,direct
54726,6,6,direct
54726,145,145,direct
54742,6,6,direct
54756,3,3,direct
54756,4,10,ancestor
54756,10,10,direct
54767,1,1,direct
54767,5,5,direct
54767,7,7,direct
54767,26,26,direct
54767,31,31,direct
54767,66,66,direct
54782,1,1,direct
54782,2,2,direct
54782,193,193,direct
54785,3,3,direct
54785,7,7,direct
54785,221,221,direct
54789,50,50,direct
54789,80,80,direct
54789,184,184,direct
54815,1,1,direct
54815,2,2,direct
54815,3,3,direct
54815,18,18,direct
54818,4,4,direct
54818,7,7,direct
54818,23,23,direct
54818,265,265,direct
54836,19,19,direct
54836,91,91,direct
54836,498,498,direct
54846,3,3,direct
54846,5,5,direct
54846,17,17,direct
54846,33,33,direct
54846,80,80,direct
54850,2,2,direct
54850,11,11,direct
54859,2,2,direct
54859,3,3,direct
54859,9,9,direct
54866,1,1,direct
54866,3,3,direct
54866,13,13,direct
54866,14,14,direct
54866,15,15,direct
54866,24,15,ancestor
54888,6,6,direct
54888,13,13,direct
54888,60,60,direct
54917,1,1,split
54917,2,2,direct
54917,3,3,split
54942,2,2,direct
54942,24,71,ancestor
54942,46,46,direct
54942,48,48,direct
54942,70,70,direct
54942,71,71,direct
54942,106,106,direct
54942,110,110,direct
54942,164,164,direct
54952,2,2,direct
54952,110,110,direct
54979,7,7,direct
54979,11,11,direct
54979,41,41,direct
54979,590,41,ancestor
55002,3,3,direct
55002,23,23,direct
55002,57,57,direct
55002,118,118,direct
55008,4,4,direct
55008,7,7,direct
55008,14,14,direct
55008,48,48,direct
55025,1,1,direct
55025,87,87,direct
55025,126,126,direct
55050,1,1,direct
55050,3,3,direct
55050,4,4,direct
55050,6,6,direct
55053,1,1,direct
55053,2,2,direct
55053,3,3,direct
55080,3,3,direct
55117,3,3,direct
55117,24,24,direct
55144,2,2,direct
55144,3,3,direct
55144,5,5,direct
55144,6,6,direct
55144,171,171,direct
55144,258,258,direct
55175,2,2,direct
55225,3,3,direct
55225,11,11,direct
55225,234,234,direct
55225,590,234,ancestor
55236,6,6,direct
55236,7,7,direct
55236,23,23,direct
55236,320,320,direct
55267,2,2,direct
55270,1,1,split
55270,3,3,split
55270,14,14,direct
55270,590,590,direct
55273,2,2,direct
55273,70,70,direct
55273,91,91,direct
55273,201,201,direct
55296,4,10,ancestor
55296,10,10,direct
55296,130,130,direct
55317,1,1,direct
55317,2,2,direct
55317,6,6,direct
55317,17,17,direct
55317,23,23,direct
55317,29,29,direct
55339,1,1,direct
55339,2,2,direct
55339,24,241,ancestor
55339,71,241,ancestor
55339,241,241,direct
55358,1,1,direct
55358,4,4,direct
55358,23,23,direct
55375,2,2,direct
55375,3,3,direct
55375,4,4,direct
55375,145,145,direct
55375,181,181,direct
55375,239,239,direct
55383,11,11,direct
55392,1,1,direct
55392,254,254,direct
55407,1,1,direct
55407,2,2,direct
55407,3,3,direct
55407,7,7,direct
55407,245,245,direct
55447,2,2,direct
55447,3,3,direct
55447,111,111,direct
55447,330,330,direct
55447,590,330,ancestor
55455,6,6,direct
55455,23,23,direct
55455,81,81,direct
55463,1,1,direct
55463,2,2,direct
55463,3,3,direct
55463,7,7,direct
55481,4,10,ancestor
55481,10,10,direct
55535,1,1,direct
55535,109,109,direct
55540,33,33,direct
55540,53,53,direct
55542,2,2,direct
55542,3,3,direct
55542,95,95,direct
55549,3,3,direct
55549,331,331,direct
55553,2,2,direct
55553,3,3,direct
55553,11,11,direct
55553,49,49,direct
55562,2,2,direct
55562,3,3,direct
55562,24,589,ancestor
55562,26,26,direct
55562,50,50,direct
55562,51,51,direct
55562,300,300,direct
55562,589,589,direct
55592,2,2,direct
55592,3,3,direct
55592,24,71,ancestor
55592,71,71,direct
55601,1,1,direct
55601,2,2,direct
55601,3,3,direct
55601,5,5,direct
55601,6,6,direct
55601,12,12,direct
55601,60,60,direct
55602,4,10,ancestor
55602,10,10,direct
55622,1,1,direct
55622,2,2,direct
55622,3,3,direct
55622,21,21,direct
55622,24,24,direct
55622,57,57,direct
55641,3,3,direct
55641,8,82,ancestor
55641,12,12,direct
55641,14,14,direct
55641,82,82,direct
55659,1,1,direct
55659,2,2,direct
55659,9,9,direct
55659,33,33,direct
55661,14,14,direct
55661,41,41,direct
55661,590,41,ancestor
55686,3,3,direct
55686,80,80,direct
55712,1,1,direct
55712,2,2,direct
55712,3,3,direct
55712,4,10,ancestor
55712,10,10,direct
55712,114,114,direct
55727,1,1,direct
55727,2,2,direct
55727,3,3,direct
55727,58,58,direct
55727,59,59,direct
55727,85,85,direct
55729,1,1,direct
55729,2,2,direct
55729,12,12,direct
55832,2,2,direct
55832,3,3,direct
55832,80,80,direct
55862,1,1,direct
55862,6,6,direct
55862,12,12,direct
55862,19,19,direct
55869,7,7,direct
55870,1,1,direct
55870,2,2,direct
55870,41,41,direct
55870,590,41,ancestor
55876,1,1,direct
55876,3,3,direct
55876,4,4,direct
55876,180,180,direct
55876,294,294,direct
55884,2,2,direct
55906,3,3,direct
55906,68,68,direct
55906,108,108,direct
55929,2,2,direct
55929,5,5,direct
55929,50,50,direct
55929,201,201,direct
55929,261,261,direct
55942,21,21,direct
55942,24,226,ancestor
55942,57,57,direct
55942,122,122,direct
55942,226,226,direct
55943,23,23,direct
55943,24,589,ancestor
55943,589,589,direct
55946,3,3,direct
55958,2,2,direct
55958,3,3,direct
55958,14,14,direct
55958,178,178,direct
56017,4,4,direct
56017,18,18,direct
56017,221,221,direct
56018,3,3,direct
56018,20,20,direct
56018,23,23,direct
56018,106,106,direct
56018,198,198,direct
56018,590,590,direct
56039,3,3,direct
56054,6,6,direct
56054,8,8,direct
56054,12,12,direct
56081,4,4,direct
56081,7,7,direct
56081,44,44,direct
56081,131,131,direct
56084,12,12,direct
56084,87,87,direct
56131,2,2,direct
56131,3,3,direct
56131,7,7,direct
56131,9,9,direct
56138,1,1,direct
56138,3,3,direct
56138,5,5,direct
56138,6,6,direct
56138,8,567,ancestor
56138,12,12,direct
56138,14,14,direct
56138,27,27,direct
56138,567,567,direct
56172,2,2,direct
56172,6,6,direct
56172,12,12,direct
56172,84,84,direct
56175,142,142,direct
56182,1,1,direct
56182,3,3,direct
56182,23,23,direct
56182,24,589,ancestor
56182,589,589,direct
56251,136,136,direct
56251,142,142,direct
56280,1,1,direct
56280,2,2,direct
56280,11,11,direct
56280,12,12,direct
56280,24,589,ancestor
56280,589,589,direct
56286,2,2,direct
56286,3,3,direct
56286,19,19,direct
56318,1,1,direct
56318,3,3,direct
56318,24,105,ancestor
56318,36,36,direct
56318,71,105,ancestor
56318,105,105,direct
56355,1,1,direct
56355,3,3,direct
56355,382,382,direct
56368,2,2,direct
56368,46,46,direct
56368,50,50,direct
56381,7,7,direct
56394,495,495,direct
56411,1,1,direct
56411,3,3,direct
56411,6,6,direct
56411,8,82,ancestor
56411,82,82,direct
56411,83,83,direct
56417,1,1,split
56417,2,2,split
56417,3,3,split
56417,19,19,direct
56417,89,89,direct
56436,5,5,direct
56436,8,82,ancestor
56436,12,12,direct
56436,14,14,direct
56436,82,82,direct
56480,1,1,direct
56480,2,2,direct
56480,5,5,direct
56480,91,91,direct
56532,1,1,direct
56532,4,4,direct
56532,6,6,direct
56532,19,19,direct
56538,1,1,split
56538,2,2,split
56538,3,3,split
56538,5,5,direct
56538,6,6,direct
56538,11,11,direct
56538,12,12,direct
56538,24,24,direct
56561,3,3,direct
56561,127,127,direct
56561,189,189,direct
56602,29,29,direct
56622,3,3,direct
56622,24,105,ancestor
56622,71,105,ancestor
56622,105,105,direct
56627,1,1,direct
56627,2,2,direct
56627,7,7,direct
56627,19,19,direct
56638,8,8,direct
56638,12,12,direct
56638,84,84,direct
56677,1,1,direct
56677,2,2,direct
56677,11,11,direct
56677,110,110,direct
56678,1,1,direct
56678,2,2,direct
56678,3,3,direct
56678,17,17,direct
56678,84,84,direct
56683,1,1,direct
56683,3,3,direct
56683,4,10,ancestor
56683,10,10,direct
56741,1,1,direct
56741,2,2,direct
56741,227,227,direct
56810,3,3,direct
56810,8,8,direct
56810,44,44,direct
56811,33,33,direct
56811,454,454,direct
56827,2,2,direct
56827,3,3,direct
56827,11,11,direct
56827,111,111,direct
56840,4,10,ancestor
56840,10,10,direct
56840,27,27,direct
56840,148,148,direct
56840,342,342,direct
56840,590,590,direct
56864,3,3,direct
56864,4,4,direct
56864,57,57,direct
56864,85,85,direct
56864,122,122,direct
56873,4,10,ancestor
56873,10,10,direct
56876,145,145,direct
56886,9,9,direct
56886,29,29,direct
56886,41,41,direct
56886,590,41,ancestor
56892,2,2,direct
56892,3,3,direct
56892,24,589,ancestor
56892,80,80,direct
56892,589,589,direct
56929,2,2,direct
56929,70,70,direct
56934,2,2,direct
56934,5,5,direct
56934,7,7,direct
